,size,runtime_degree,runtime_minfill,runtime_random
0,25,0.8389990329742432,2.13102126121521,9.470845699310303
1,25,1.6570162773132324,2.449507474899292,7.796037197113037
2,25,1.7665510177612305,20.86729145050049,58.22330403327942
3,25,30.01539182662964,30.533251523971558,56.73872661590576
4,25,0.23456263542175293,2.357811689376831,19.685341119766235
5,25,0.7193126678466797,31.459577322006226,122.86733722686768
6,25,0.4979989528656006,55.63115692138672,231.50510025024414
7,25,8.873210191726685,43.0171320438385,19.168611526489258
8,25,0.4636547565460205,28.911798000335693,59.88071298599243
9,25,1.622572422027588,13.652412176132202,35.19281005859375
10,25,0.17699980735778809,0.5910017490386963,65.16342782974243
11,25,0.29201698303222656,4.954027891159058,20.318230628967285
12,25,13.07748818397522,41.98868942260742,58.41653323173523
13,25,0.2226717472076416,2.9830124378204346,42.55558919906616
14,25,0.24900364875793457,5.498515844345093,91.75754499435425
15,25,0.5768580436706543,3.8790807723999023,41.93714141845703
16,25,0.47299957275390625,13.510860919952393,6.666395664215088
17,25,0.29199886322021484,4.44966983795166,28.59656047821045
18,25,0.5330243110656738,19.118715286254883,21.91290307044983
19,25,0.27963805198669434,21.011250257492065,26.103789567947388
20,25,2.562969446182251,12.122300386428833,123.47157406806946
21,25,0.6190001964569092,1.820000171661377,16.59800696372986
22,25,3.5364816188812256,22.501293420791626,87.67526888847351
23,25,1.4633574485778809,3.8378984928131104,28.840049028396606
24,25,0.9073362350463867,3.489858627319336,29.079317331314087
25,25,0.10800004005432129,0.940330982208252,11.62174940109253
26,25,0.6349997520446777,2.754673480987549,25.277709007263184
27,25,3.744452476501465,58.756141901016235,126.97558212280273
28,25,2.463778018951416,7.861651182174683,19.822400093078613
29,25,7.567897319793701,38.70747995376587,43.833773612976074
30,25,4.411512613296509,42.13579607009888,32.51363921165466
31,25,0.32353711128234863,7.333431243896484,42.53612780570984
32,25,0.20662903785705566,2.3691391944885254,24.57724094390869
33,25,0.6496624946594238,2.806703805923462,34.93960380554199
34,25,3.1254403591156006,17.56162428855896,35.65847444534302
35,25,0.18970966339111328,3.5433173179626465,9.148388147354126
36,25,0.44131970405578613,1.7839789390563965,5.024273157119751
37,25,127.1354308128357,134.8274142742157,473.2634496688843
38,25,24.20493197441101,88.19502186775208,94.93926882743835
39,25,39.499900341033936,118.74955010414124,179.5828709602356
40,25,5.185413837432861,41.83168935775757,39.05006790161133
41,25,0.6721582412719727,11.215492248535156,25.438541173934937
42,25,1.3762688636779785,7.9053709506988525,85.2869222164154
43,25,1.1647019386291504,21.234145641326904,111.31704807281494
44,25,0.37800025939941406,13.74162769317627,20.991749048233032
45,25,1.3196706771850586,6.733816146850586,14.498781681060791
46,25,0.4703831672668457,2.1764070987701416,18.981629133224487
47,25,26.183298349380493,128.83503651618958,78.33736634254456
48,25,1.7571861743927002,3.7522635459899902,23.10279655456543
49,25,0.48577451705932617,20.36537003517151,46.755624294281006
50,25,2.5820486545562744,10.274956226348877,14.532988786697388
51,25,22.163334608078003,63.174118757247925,72.75017786026001
52,25,0.3030049800872803,4.34484076499939,13.089587688446045
53,25,0.46865248680114746,2.238840103149414,87.49004650115967
54,25,0.2220005989074707,4.678120851516724,10.54152536392212
55,25,1.2942330837249756,8.431350946426392,76.6896276473999
56,25,1.9067189693450928,12.757346391677856,116.75433468818665
57,25,18.22199320793152,43.43847632408142,33.172513008117676
58,25,0.19721674919128418,1.498866319656372,36.189316511154175
59,25,0.17299985885620117,0.8017640113830566,31.889528036117554
60,25,0.6001830101013184,2.6608917713165283,14.561370849609375
61,25,0.3038954734802246,2.081450939178467,5.884514808654785
62,25,0.6939995288848877,41.435999393463135,67.39504384994507
63,25,0.3632495403289795,5.420385837554932,33.43765091896057
64,25,0.1219797134399414,0.7704646587371826,11.2850501537323
65,25,0.2655811309814453,1.704221248626709,49.676857471466064
66,25,0.20598506927490234,0.8486008644104004,48.95184946060181
67,25,0.3892052173614502,10.69596266746521,11.239300727844238
68,25,4.761000633239746,27.73334288597107,56.582115173339844
69,25,2.866652727127075,27.401594638824463,35.294999837875366
70,25,9.019000053405762,111.13841342926025,37.36659812927246
71,25,0.8667547702789307,2.290393352508545,18.638460874557495
72,25,2.9700000286102295,48.18023657798767,232.9164056777954
73,25,1.2582201957702637,14.604039192199707,55.848999977111816
74,25,4.2559990882873535,11.914000272750854,58.736289501190186
75,25,21.910465478897095,228.84151315689087,232.41020131111145
76,25,1.5543396472930908,15.04699969291687,71.23841333389282
77,25,1.065253734588623,7.858475208282471,33.54535269737244
78,25,0.8446285724639893,8.01168966293335,71.02300643920898
79,25,0.334275484085083,5.221866846084595,36.13189959526062
80,25,37.444929122924805,112.78271317481995,239.51821994781494
81,25,10.247338056564331,17.411553382873535,234.01805114746094
82,25,0.21599841117858887,1.9478299617767334,26.113912343978882
83,25,0.1121065616607666,0.421006441116333,13.510113716125488
84,25,0.3268282413482666,14.170742988586426,69.96544694900513
85,25,0.2859623432159424,4.170670032501221,12.803689956665039
86,25,0.21279001235961914,1.1355206966400146,15.540575981140137
87,25,1.2598395347595215,54.906588554382324,57.971171617507935
88,25,5.019552230834961,26.845081090927124,41.56111812591553
89,25,2.4087445735931396,17.011397123336792,31.456724643707275
90,25,0.24994969367980957,4.337414026260376,20.539974451065063
91,25,1.551466703414917,15.34099292755127,37.474329710006714
92,25,2.6145496368408203,19.66900086402893,112.14977383613586
93,25,0.8550000190734863,4.222731351852417,73.95588088035583
94,25,0.3401172161102295,7.132382392883301,24.885520458221436
95,25,1.1831517219543457,10.051492691040039,85.50771570205688
96,25,6.329570531845093,12.465986013412476,55.86972904205322
97,25,23.731618881225586,142.60941648483276,229.88040137290955
98,25,0.4846780300140381,2.2512550354003906,24.05940890312195
99,25,0.16200017929077148,4.138640880584717,42.80912733078003
