,size,runtime_degree,runtime_minfill,runtime_random
45,5,0.022624969482421875,0.038999319076538086,0.05699944496154785
46,5,0.020000457763671875,0.0279998779296875,0.0379941463470459
47,5,0.022001981735229492,0.029999732971191406,0.0410001277923584
48,5,0.014000177383422852,0.02500009536743164,0.05199623107910156
49,5,0.014999866485595703,0.01999974250793457,0.03600025177001953
50,5,0.01800084114074707,0.03500008583068848,0.05399894714355469
51,5,0.0019991397857666016,0.023001670837402344,0.04399442672729492
52,5,0.03299975395202637,0.05099987983703613,0.07199668884277344
53,5,0.002004384994506836,0.01999974250793457,0.04799818992614746
54,5,0.0020041465759277344,0.01999950408935547,0.039998531341552734
55,5,0.02300286293029785,0.03599810600280762,0.06899857521057129
56,5,0.022000551223754883,0.027999162673950195,0.05199694633483887
57,5,0.013999700546264648,0.025999784469604492,0.03499722480773926
58,5,0.012999296188354492,0.019999265670776367,0.03199934959411621
59,5,0.010000228881835938,0.024000883102416992,0.03999781608581543
60,5,0.01399993896484375,0.031000137329101562,0.0559995174407959
61,5,0.0020012855529785156,0.014999866485595703,0.03099966049194336
62,5,0.018001079559326172,0.02664017677307129,0.0449984073638916
63,5,0.013999700546264648,0.024000167846679688,0.03999924659729004
64,5,0.002002239227294922,0.01699995994567871,0.04499983787536621
65,5,0.022998332977294922,0.0409998893737793,0.05999946594238281
66,5,0.014000177383422852,0.022998809814453125,0.03999590873718262
67,5,0.026999473571777344,0.03600049018859863,0.05199837684631348
68,5,0.005000591278076172,0.026999473571777344,0.04899859428405762
69,5,0.002001523971557617,0.018999576568603516,0.04199934005737305
70,5,0.002997875213623047,0.01900196075439453,0.03799700736999512
71,5,0.01599884033203125,0.022000551223754883,0.033998727798461914
72,5,0.0019979476928710938,0.019995689392089844,0.03000187873840332
73,5,0.0299985408782959,0.04900407791137695,0.06699514389038086
74,5,0.002999544143676758,0.02100062370300293,0.0370028018951416
75,5,0.01399993896484375,0.02899789810180664,0.06700015068054199
76,5,0.003002166748046875,0.015999555587768555,0.04000067710876465
77,5,0.029997587203979492,0.046001434326171875,0.06999754905700684
78,5,0.0019998550415039062,0.021999359130859375,0.0489962100982666
79,5,0.017998695373535156,0.042000770568847656,0.08099818229675293
80,5,0.01799941062927246,0.03800058364868164,0.043997764587402344
81,5,0.03799939155578613,0.04600119590759277,0.06299853324890137
82,5,0.009998798370361328,0.03105616569519043,0.07799983024597168
83,5,0.013999700546264648,0.025998353958129883,0.03499960899353027
84,5,0.02300095558166504,0.03600144386291504,0.06199979782104492
85,5,0.02200031280517578,0.03299975395202637,0.04199957847595215
86,5,0.01800084114074707,0.04199981689453125,0.0599977970123291
87,5,0.018999576568603516,0.04099917411804199,0.059999942779541016
88,5,0.002001523971557617,0.013999223709106445,0.032999515533447266
89,5,0.019002199172973633,0.033000946044921875,0.04999828338623047
90,5,0.020000457763671875,0.029000043869018555,0.04500007629394531
91,5,0.01599717140197754,0.024001121520996094,0.039000511169433594
92,5,0.013997077941894531,0.030000686645507812,0.06599855422973633
93,5,0.032000064849853516,0.054000139236450195,0.06799745559692383
94,5,0.016000032424926758,0.03099536895751953,0.04600214958190918
95,5,0.0019991397857666016,0.016999244689941406,0.033997535705566406
96,5,0.013579130172729492,0.02100229263305664,0.048996925354003906
97,5,0.019000530242919922,0.03399991989135742,0.0559995174407959
98,5,0.0020046234130859375,0.018000125885009766,0.042999267578125
99,5,0.027999401092529297,0.03800082206726074,0.06299901008605957
