,size,runtime_degree,runtime_minfill,runtime_random
0,15,0.09249520301818848,0.11464667320251465,0.22295284271240234
1,15,0.05499744415283203,0.06836366653442383,0.12015247344970703
2,15,0.059998512268066406,0.08270049095153809,0.15610647201538086
3,15,0.08076858520507812,0.1170341968536377,0.16848015785217285
4,15,0.04300355911254883,0.07558465003967285,0.2751169204711914
5,15,0.06988811492919922,0.11132025718688965,0.18117594718933105
6,15,0.059035301208496094,0.10251188278198242,0.15116405487060547
7,15,0.08644437789916992,0.1858687400817871,0.26195859909057617
8,15,0.07730484008789062,0.12173056602478027,0.23340535163879395
9,15,0.05469202995300293,0.07331633567810059,0.2498624324798584
10,15,0.0788261890411377,0.13709092140197754,0.18655657768249512
11,15,0.07958173751831055,0.0903775691986084,0.18193340301513672
12,15,0.09908056259155273,0.15394806861877441,0.16779851913452148
13,15,0.05858206748962402,0.1009206771850586,0.13521575927734375
14,15,0.0359342098236084,0.0886526107788086,0.23535895347595215
15,15,0.04799818992614746,0.0861504077911377,0.18727374076843262
16,15,0.05842280387878418,0.066864013671875,0.09804654121398926
17,15,0.25276660919189453,0.2912743091583252,0.3186943531036377
18,15,0.07178258895874023,0.1226506233215332,0.2699167728424072
19,15,0.06818199157714844,0.10590887069702148,0.23772406578063965
20,15,0.0875244140625,0.16544246673583984,0.3470194339752197
21,15,0.08394289016723633,0.10280752182006836,0.1629481315612793
22,15,0.05208539962768555,0.08990216255187988,0.15500450134277344
23,15,0.17573928833007812,0.157059907913208,0.40435266494750977
24,15,0.03037714958190918,0.04754972457885742,0.11643862724304199
25,15,0.036724090576171875,0.08243513107299805,0.17296242713928223
26,15,0.21282315254211426,0.414231538772583,0.30913543701171875
27,15,0.04495358467102051,0.07154297828674316,0.13666844367980957
28,15,0.03602933883666992,0.14115214347839355,0.4844696521759033
29,15,0.03326988220214844,0.04927825927734375,0.14117026329040527
30,15,0.04257369041442871,0.07579851150512695,0.1461169719696045
31,15,0.06627583503723145,0.10721278190612793,0.14902329444885254
32,15,0.08708572387695312,0.12863492965698242,0.38905835151672363
33,15,0.08420634269714355,0.11357808113098145,0.5711300373077393
34,15,0.09415435791015625,0.10976147651672363,0.23661398887634277
35,15,0.10940933227539062,0.26335644721984863,0.4074409008026123
36,15,0.03299832344055176,0.06371164321899414,0.1586759090423584
37,15,0.1009359359741211,0.16457366943359375,0.1842665672302246
38,15,0.068328857421875,0.11901640892028809,0.19930148124694824
