,size,runtime_degree,runtime_minfill,runtime_random
0,15,0.0560002326965332,0.06500053405761719,0.09099888801574707
1,15,0.04499983787536621,0.04400014877319336,0.06800007820129395
2,15,0.053002357482910156,0.05499458312988281,0.08251810073852539
3,15,0.07799863815307617,0.09939265251159668,0.11099648475646973
4,15,0.058995723724365234,0.061997413635253906,0.10900282859802246
5,15,0.04400134086608887,0.05299568176269531,0.08099842071533203
6,15,0.041002511978149414,0.05291461944580078,0.11901402473449707
7,15,0.0879983901977539,0.06300020217895508,0.11100006103515625
8,15,0.06799936294555664,0.08199739456176758,0.10099983215332031
9,15,0.03999924659729004,0.054000139236450195,0.09400010108947754
10,15,0.08099985122680664,0.089996337890625,0.10700368881225586
11,15,0.03399991989135742,0.045000314712524414,0.07899999618530273
12,15,0.05799984931945801,0.06599736213684082,0.08500075340270996
13,15,0.03999924659729004,0.05067276954650879,0.06899881362915039
14,15,0.09988236427307129,0.0802774429321289,0.12227153778076172
15,15,0.07935833930969238,0.0853281021118164,0.09931373596191406
16,15,0.04700016975402832,0.05254197120666504,0.08261418342590332
17,15,0.0876471996307373,0.1119992733001709,0.14537739753723145
18,15,0.0436244010925293,0.06099653244018555,0.1167292594909668
19,15,0.08015990257263184,0.08000016212463379,0.11099720001220703
20,15,0.05500006675720215,0.07667112350463867,0.08350133895874023
21,15,0.04663443565368652,0.05768632888793945,0.07434964179992676
22,15,0.05099773406982422,0.05699920654296875,0.06900453567504883
23,15,0.06500124931335449,0.06599783897399902,0.11500024795532227
24,15,0.023998260498046875,0.04000210762023926,0.059999704360961914
25,15,0.07500100135803223,0.0729987621307373,0.10899996757507324
26,15,0.05299997329711914,0.058999061584472656,0.09000110626220703
27,15,0.04499983787536621,0.05299973487854004,0.08199882507324219
28,15,0.06299948692321777,0.08183789253234863,0.1839282512664795
29,15,0.07099723815917969,0.07699966430664062,0.08300018310546875
30,15,0.07199954986572266,0.08100008964538574,0.08999991416931152
31,15,0.049996376037597656,0.057999372482299805,0.07599902153015137
32,15,0.05099987983703613,0.06699299812316895,0.11000537872314453
33,15,0.0740046501159668,0.0769953727722168,0.11908602714538574
34,15,0.05400443077087402,0.050995826721191406,0.08600020408630371
35,15,0.0579986572265625,0.0764305591583252,0.12100076675415039
36,15,0.03700065612792969,0.04699826240539551,0.07400369644165039
37,15,0.04499959945678711,0.05400204658508301,0.07900023460388184
38,15,0.06900238990783691,0.07731437683105469,0.09900069236755371
39,15,0.04100227355957031,0.04599785804748535,0.07899975776672363
40,15,0.05500221252441406,0.07800102233886719,0.14099693298339844
41,15,0.04200029373168945,0.05400228500366211,0.08299779891967773
42,15,0.05899858474731445,0.06099963188171387,0.08500242233276367
43,15,0.06600260734558105,0.06699800491333008,0.09900212287902832
44,15,0.03700113296508789,0.04399728775024414,0.07000160217285156
45,15,0.05200052261352539,0.0520017147064209,0.06600046157836914
46,15,0.0520017147064209,0.0630030632019043,0.09100127220153809
47,15,0.05100226402282715,0.05099940299987793,0.08499836921691895
48,15,0.051999807357788086,0.05400204658508301,0.07399773597717285
49,15,0.032000064849853516,0.03800034523010254,0.05000042915344238
50,15,0.04600167274475098,0.04900169372558594,0.07600045204162598
51,15,0.04499936103820801,0.05500197410583496,0.06999993324279785
52,15,0.04400205612182617,0.04600262641906738,0.09099960327148438
53,15,0.05399942398071289,0.0559992790222168,0.09000086784362793
54,15,0.054000139236450195,0.06300210952758789,0.10299992561340332
55,15,0.06299877166748047,0.0690000057220459,0.10900068283081055
56,15,0.047957420349121094,0.07296442985534668,0.11828041076660156
57,15,0.0800023078918457,0.08300209045410156,0.1195061206817627
58,15,0.05299997329711914,0.07700085639953613,0.10899734497070312
59,15,0.061002492904663086,0.06999850273132324,0.07199859619140625
60,15,0.03300213813781738,0.046999216079711914,0.0989999771118164
61,15,0.05099916458129883,0.054999351501464844,0.07500076293945312
62,15,0.02899789810180664,0.038999319076538086,0.06399965286254883
63,15,0.07999515533447266,0.0870046615600586,0.11099863052368164
64,15,0.03599953651428223,0.04900336265563965,0.08100008964538574
65,15,0.06199979782104492,0.060999155044555664,0.08200287818908691
66,15,0.04200029373168945,0.051999807357788086,0.09999942779541016
67,15,0.040998220443725586,0.04800581932067871,0.09100055694580078
68,15,0.07699918746948242,0.07899951934814453,0.1009984016418457
69,15,0.04399847984313965,0.05500149726867676,0.08999896049499512
70,15,0.09099841117858887,0.10775232315063477,0.11777496337890625
71,15,0.047998666763305664,0.05899834632873535,0.10400104522705078
72,15,0.05099916458129883,0.0560002326965332,0.09400272369384766
73,15,0.0409998893737793,0.0559995174407959,0.08999967575073242
74,15,0.05599689483642578,0.056003570556640625,0.08699989318847656
75,15,0.030002593994140625,0.04700160026550293,0.06099843978881836
76,15,0.07852840423583984,0.07999968528747559,0.1049959659576416
77,15,0.06199812889099121,0.06900143623352051,0.08499789237976074
78,15,0.05500173568725586,0.057999372482299805,0.07800078392028809
79,15,0.03099799156188965,0.04900240898132324,0.08499908447265625
80,15,0.06800007820129395,0.0709998607635498,0.09399747848510742
81,15,0.04000091552734375,0.040003299713134766,0.056999921798706055
82,15,0.06300020217895508,0.06199979782104492,0.09099745750427246
83,15,0.0370025634765625,0.03900027275085449,0.0689997673034668
84,15,0.043997764587402344,0.06000185012817383,0.08799958229064941
85,15,0.04699826240539551,0.06472158432006836,0.10900068283081055
86,15,0.051999568939208984,0.05900001525878906,0.08098602294921875
87,15,0.05499839782714844,0.08264970779418945,0.11196231842041016
88,15,0.08524370193481445,0.09965801239013672,0.10834026336669922
89,15,0.05108785629272461,0.0682523250579834,0.0940713882446289
90,15,0.025000810623168945,0.041007041931152344,0.06699728965759277
91,15,0.03399825096130371,0.050002336502075195,0.07900691032409668
92,15,0.0579984188079834,0.06100153923034668,0.06999945640563965
93,15,0.0820002555847168,0.09099984169006348,0.10599827766418457
94,15,0.031000137329101562,0.03300213813781738,0.05600118637084961
95,15,0.05600118637084961,0.06599974632263184,0.09800004959106445
96,15,0.0429995059967041,0.048002004623413086,0.08200740814208984
97,15,0.10090160369873047,0.11668729782104492,0.14068198204040527
98,15,0.03999972343444824,0.045998334884643555,0.08185982704162598
99,15,0.0260007381439209,0.03200125694274902,0.0559999942779541
